post_id,rule_risk_level,embedding_risk_level,llm_risk_level,final_risk_level,ensemble_confidence,method_agreement,sources_used
29949,low,low,,low,0.002,True,embedding+rule
29950,low,medium,,medium,0.118,False,embedding+rule
29951,low,low,,low,0.011,True,embedding+rule
29952,low,low,,low,0.032,True,embedding+rule
29953,low,low,,low,0.029,True,embedding+rule
29954,low,medium,,medium,0.142,False,embedding+rule
29955,low,medium,,medium,0.151,False,embedding+rule
29956,low,low,,low,0.04,True,embedding+rule
29957,low,low,,low,0.006,True,embedding+rule
29958,low,low,,low,0.022,True,embedding+rule
29959,low,medium,,medium,0.032,False,embedding+rule
29960,low,high,,medium,0.006,False,embedding+rule
29961,low,medium,,medium,0.001,False,embedding+rule
29962,low,medium,,medium,0.081,False,embedding+rule
29963,medium,high,,high,0.163,False,embedding+rule
29964,low,low,,low,0.006,True,embedding+rule
29965,low,medium,,medium,0.083,False,embedding+rule
29966,low,medium,,medium,0.161,False,embedding+rule
29967,low,high,,medium,0.152,False,embedding+rule
29968,low,low,,low,0.023,True,embedding+rule
29969,low,high,,medium,0.023,False,embedding+rule
29970,low,low,,low,0.006,True,embedding+rule
29971,low,low,,low,0.056,True,embedding+rule
29972,low,low,,low,0.049,True,embedding+rule
29973,medium,medium,,medium,0.176,True,embedding+rule
29974,low,low,,low,0.118,True,embedding+rule
29975,low,medium,,medium,0.004,False,embedding+rule
29976,low,low,,low,0.005,True,embedding+rule
29977,low,low,,low,0.023,True,embedding+rule
29978,low,low,,low,0.095,True,embedding+rule
29979,low,high,,medium,0.002,False,embedding+rule
29980,low,medium,,medium,0.005,False,embedding+rule
29981,low,low,,low,0.002,True,embedding+rule
29982,low,high,,medium,0.002,False,embedding+rule
29983,low,low,,low,0.015,True,embedding+rule
29984,low,low,,low,0.017,True,embedding+rule
29985,low,low,,low,0.008,True,embedding+rule
29986,low,medium,,medium,0.026,False,embedding+rule
29987,low,high,,medium,0.005,False,embedding+rule
29988,low,low,,low,0.146,True,embedding+rule
29989,low,high,,medium,0.006,False,embedding+rule
29990,low,high,,medium,0.004,False,embedding+rule
29991,low,high,,medium,0.002,False,embedding+rule
29992,low,low,,low,0.021,True,embedding+rule
29993,low,high,,medium,0.003,False,embedding+rule
29994,low,high,,medium,0.03,False,embedding+rule
29995,low,low,,low,0.038,True,embedding+rule
29996,low,low,,low,0.01,True,embedding+rule
29997,low,medium,,medium,0.003,False,embedding+rule
29998,low,low,,low,0.006,True,embedding+rule
29999,medium,medium,,medium,0.164,True,embedding+rule
30000,high,high,,high,0.175,True,embedding+rule
30001,low,medium,,medium,0.006,False,embedding+rule
30002,low,low,,low,0.005,True,embedding+rule
30003,low,medium,,medium,0.003,False,embedding+rule
30004,low,medium,,medium,0.015,False,embedding+rule
30005,low,high,,medium,0.001,False,embedding+rule
30006,low,medium,,medium,0.001,False,embedding+rule
30007,medium,high,,high,0.171,False,embedding+rule
30008,low,high,,medium,0.002,False,embedding+rule
30009,low,high,,medium,0.001,False,embedding+rule
30010,medium,medium,,medium,0.195,True,embedding+rule
30011,low,high,,medium,0.036,False,embedding+rule
30012,low,high,,medium,0.005,False,embedding+rule
30013,low,medium,,medium,0.141,False,embedding+rule
30014,low,low,,low,0.108,True,embedding+rule
30015,low,low,,low,0.006,True,embedding+rule
30016,low,high,,medium,0.003,False,embedding+rule
30017,low,medium,,medium,0.001,False,embedding+rule
30018,low,low,,low,0.021,True,embedding+rule
30019,low,high,,medium,0.039,False,embedding+rule
30020,low,high,,medium,0.011,False,embedding+rule
30021,low,low,,low,0.145,True,embedding+rule
30022,low,high,,medium,0.0,False,embedding+rule
30023,low,medium,,medium,0.0,False,embedding+rule
30024,low,low,,low,0.041,True,embedding+rule
30025,low,medium,,medium,0.0,False,embedding+rule
30026,low,low,,low,0.004,True,embedding+rule
30027,low,medium,,medium,0.136,False,embedding+rule
30028,medium,medium,,medium,0.2,True,embedding+rule
30029,medium,medium,,medium,0.179,True,embedding+rule
30030,low,low,,low,0.154,True,embedding+rule
30031,low,high,,medium,0.02,False,embedding+rule
30032,medium,medium,,medium,0.164,True,embedding+rule
30033,low,medium,,medium,0.145,False,embedding+rule
30034,low,medium,,medium,0.002,False,embedding+rule
30035,low,low,,low,0.035,True,embedding+rule
30036,low,low,,low,0.011,True,embedding+rule
30037,low,high,,medium,0.149,False,embedding+rule
30038,low,low,,low,0.004,True,embedding+rule
30039,low,low,,low,0.013,True,embedding+rule
30040,low,medium,,medium,0.15,False,embedding+rule
30041,low,low,,low,0.013,True,embedding+rule
30042,low,medium,,medium,0.005,False,embedding+rule
30043,high,high,,high,0.355,True,embedding+rule
30044,high,medium,,medium,0.201,False,embedding+rule
30045,low,high,,medium,0.002,False,embedding+rule
30046,low,low,,low,0.051,True,embedding+rule
30047,medium,low,,low,0.184,False,embedding+rule
30048,low,medium,,medium,0.154,False,embedding+rule
30049,medium,medium,,medium,0.166,True,embedding+rule
30050,low,low,,low,0.001,True,embedding+rule
30051,low,high,,medium,0.002,False,embedding+rule
30052,low,low,,low,0.152,True,embedding+rule
30053,low,low,,low,0.003,True,embedding+rule
30054,low,low,,low,0.011,True,embedding+rule
30055,low,high,,medium,0.155,False,embedding+rule
30056,low,low,,low,0.004,True,embedding+rule
30057,low,low,,low,0.011,True,embedding+rule
30058,low,high,,medium,0.002,False,embedding+rule
30059,low,high,,medium,0.158,False,embedding+rule
30060,low,high,,medium,0.004,False,embedding+rule
30061,low,high,,medium,0.017,False,embedding+rule
30062,medium,high,,high,0.162,False,embedding+rule
30063,low,medium,,medium,0.003,False,embedding+rule
30064,low,low,,low,0.005,True,embedding+rule
30065,low,low,,low,0.011,True,embedding+rule
30066,low,low,,low,0.004,True,embedding+rule
30067,low,low,,low,0.009,True,embedding+rule
30068,low,medium,,medium,0.003,False,embedding+rule
30069,low,medium,,medium,0.003,False,embedding+rule
30070,low,low,,low,0.017,True,embedding+rule
30071,low,medium,,medium,0.108,False,embedding+rule
30072,low,medium,,medium,0.005,False,embedding+rule
30073,low,medium,,medium,0.136,False,embedding+rule
30074,low,low,,low,0.019,True,embedding+rule
30075,low,medium,,medium,0.08,False,embedding+rule
30076,low,low,,low,0.028,True,embedding+rule
30077,low,high,,medium,0.013,False,embedding+rule
30078,low,high,,medium,0.005,False,embedding+rule
30079,low,low,,low,0.009,True,embedding+rule
30080,low,high,,medium,0.148,False,embedding+rule
30081,low,low,,low,0.018,True,embedding+rule
30082,low,low,,low,0.011,True,embedding+rule
30083,low,low,,low,0.004,True,embedding+rule
30084,low,low,,low,0.003,True,embedding+rule
30085,low,high,,medium,0.009,False,embedding+rule
30086,low,high,,medium,0.008,False,embedding+rule
30087,low,medium,,medium,0.068,False,embedding+rule
30088,low,low,,low,0.018,True,embedding+rule
30089,medium,high,,high,0.163,False,embedding+rule
30090,low,low,,low,0.004,True,embedding+rule
30091,low,low,,low,0.006,True,embedding+rule
30092,low,high,,medium,0.0,False,embedding+rule
30093,medium,high,,high,0.167,False,embedding+rule
30094,low,medium,,medium,0.009,False,embedding+rule
30095,medium,high,,high,0.155,False,embedding+rule
30096,low,medium,,medium,0.028,False,embedding+rule
30097,low,low,,low,0.006,True,embedding+rule
30098,low,high,,medium,0.001,False,embedding+rule
30099,low,high,,medium,0.015,False,embedding+rule
30100,low,high,,medium,0.015,False,embedding+rule
30101,low,low,,low,0.006,True,embedding+rule
30102,low,low,,low,0.021,True,embedding+rule
30103,low,medium,,medium,0.088,False,embedding+rule
30104,low,high,,medium,0.014,False,embedding+rule
30105,low,medium,,medium,0.011,False,embedding+rule
30106,low,low,,low,0.011,True,embedding+rule
30107,low,low,,low,0.135,True,embedding+rule
30108,low,medium,,medium,0.004,False,embedding+rule
30109,low,low,,low,0.004,True,embedding+rule
30110,low,high,,medium,0.142,False,embedding+rule
30111,low,high,,medium,0.001,False,embedding+rule
30112,low,low,,low,0.149,True,embedding+rule
30113,high,high,,high,0.192,True,embedding+rule
30114,low,low,,low,0.004,True,embedding+rule
30115,low,low,,low,0.015,True,embedding+rule
30116,medium,medium,,medium,0.178,True,embedding+rule
30117,medium,medium,,medium,0.164,True,embedding+rule
30118,low,low,,low,0.015,True,embedding+rule
30119,low,high,,medium,0.005,False,embedding+rule
30120,high,high,,high,0.302,True,embedding+rule
30121,low,medium,,medium,0.002,False,embedding+rule
30122,low,low,,low,0.022,True,embedding+rule
30123,low,low,,low,0.028,True,embedding+rule
30124,medium,high,,high,0.224,False,embedding+rule
30125,low,low,,low,0.153,True,embedding+rule
30126,low,low,,low,0.075,True,embedding+rule
30127,low,low,,low,0.017,True,embedding+rule
30128,low,high,,medium,0.043,False,embedding+rule
30129,medium,high,,high,0.201,False,embedding+rule
30130,low,low,,low,0.013,True,embedding+rule
30131,low,medium,,medium,0.006,False,embedding+rule
30132,low,low,,low,0.121,True,embedding+rule
30133,low,low,,low,0.001,True,embedding+rule
30134,low,high,,medium,0.003,False,embedding+rule
30135,low,medium,,medium,0.15,False,embedding+rule
30136,low,low,,low,0.017,True,embedding+rule
30137,medium,low,,low,0.173,False,embedding+rule
30138,low,low,,low,0.014,True,embedding+rule
30139,medium,high,,high,0.164,False,embedding+rule
30140,low,high,,medium,0.002,False,embedding+rule
30141,low,low,,low,0.003,True,embedding+rule
30142,low,high,,medium,0.0,False,embedding+rule
30143,low,low,,low,0.057,True,embedding+rule
30144,low,high,,medium,0.004,False,embedding+rule
30145,low,high,,medium,0.153,False,embedding+rule
30146,low,low,,low,0.006,True,embedding+rule
30147,medium,medium,,medium,0.169,True,embedding+rule
30148,low,high,,medium,0.002,False,embedding+rule
30149,low,medium,,medium,0.133,False,embedding+rule
30150,low,medium,,medium,0.147,False,embedding+rule
30151,low,high,,medium,0.0,False,embedding+rule
30152,low,medium,,medium,0.002,False,embedding+rule
30153,low,medium,,medium,0.159,False,embedding+rule
30154,low,low,,low,0.018,True,embedding+rule
30155,low,high,,medium,0.014,False,embedding+rule
30156,low,low,,low,0.005,True,embedding+rule
30157,low,low,,low,0.005,True,embedding+rule
30158,low,low,,low,0.002,True,embedding+rule
30159,low,medium,,medium,0.006,False,embedding+rule
30160,low,high,,medium,0.009,False,embedding+rule
30161,low,medium,,medium,0.041,False,embedding+rule
30162,low,high,,medium,0.002,False,embedding+rule
30163,low,medium,,medium,0.128,False,embedding+rule
30164,low,low,,low,0.003,True,embedding+rule
30165,low,high,,medium,0.001,False,embedding+rule
30166,low,medium,,medium,0.003,False,embedding+rule
30167,low,high,,medium,0.014,False,embedding+rule
30168,low,high,,medium,0.001,False,embedding+rule
30169,medium,high,,high,0.155,False,embedding+rule
30170,medium,low,,low,0.161,False,embedding+rule
30171,low,low,,low,0.013,True,embedding+rule
30172,low,medium,,medium,0.011,False,embedding+rule
30173,low,low,,low,0.018,True,embedding+rule
30174,low,low,,low,0.011,True,embedding+rule
30175,medium,medium,,medium,0.168,True,embedding+rule
30176,low,high,,medium,0.001,False,embedding+rule
30177,low,high,,medium,0.035,False,embedding+rule
30178,low,high,,medium,0.015,False,embedding+rule
30179,low,high,,medium,0.002,False,embedding+rule
30180,low,high,,medium,0.01,False,embedding+rule
30181,low,medium,,medium,0.138,False,embedding+rule
30182,low,low,,low,0.051,True,embedding+rule
30183,low,low,,low,0.031,True,embedding+rule
30184,low,low,,low,0.001,True,embedding+rule
30185,low,low,,low,0.005,True,embedding+rule
30186,low,medium,,medium,0.115,False,embedding+rule
30187,low,medium,,medium,0.028,False,embedding+rule
30188,low,high,,medium,0.145,False,embedding+rule
30189,low,low,,low,0.004,True,embedding+rule
30190,low,low,,low,0.009,True,embedding+rule
30191,low,medium,,medium,0.041,False,embedding+rule
30192,low,low,,low,0.001,True,embedding+rule
30193,high,low,,medium,0.192,False,embedding+rule
30194,medium,medium,,medium,0.186,True,embedding+rule
30195,low,low,,low,0.005,True,embedding+rule
30196,low,medium,,medium,0.016,False,embedding+rule
30197,low,high,,medium,0.015,False,embedding+rule
30198,low,medium,,medium,0.043,False,embedding+rule
30199,medium,high,,high,0.169,False,embedding+rule
30200,low,medium,,medium,0.149,False,embedding+rule
30201,low,high,,medium,0.154,False,embedding+rule
30202,low,low,,low,0.03,True,embedding+rule
30203,low,high,,medium,0.114,False,embedding+rule
30204,low,low,,low,0.003,True,embedding+rule
30205,high,low,,medium,0.193,False,embedding+rule
30206,low,low,,low,0.004,True,embedding+rule
30207,low,medium,,medium,0.006,False,embedding+rule
30208,medium,medium,,medium,0.163,True,embedding+rule
30209,low,high,,medium,0.001,False,embedding+rule
30210,low,low,,low,0.075,True,embedding+rule
30211,low,high,,medium,0.002,False,embedding+rule
30212,low,medium,,medium,0.121,False,embedding+rule
30213,low,low,,low,0.003,True,embedding+rule
30214,high,medium,,medium,0.313,False,embedding+rule
30215,low,medium,,medium,0.007,False,embedding+rule
30216,low,high,,medium,0.154,False,embedding+rule
30217,low,high,,medium,0.011,False,embedding+rule
30218,low,high,,medium,0.011,False,embedding+rule
30219,low,low,,low,0.003,True,embedding+rule
30220,low,medium,,medium,0.038,False,embedding+rule
30221,low,high,,medium,0.144,False,embedding+rule
30222,low,low,,low,0.045,True,embedding+rule
30223,low,high,,medium,0.15,False,embedding+rule
30224,low,high,,medium,0.151,False,embedding+rule
30225,low,high,,medium,0.13,False,embedding+rule
30226,medium,medium,,medium,0.197,True,embedding+rule
30227,low,medium,,medium,0.114,False,embedding+rule
30228,low,high,,medium,0.002,False,embedding+rule
30229,low,high,,medium,0.007,False,embedding+rule
30230,low,low,,low,0.003,True,embedding+rule
30231,low,low,,low,0.136,True,embedding+rule
30232,low,high,,medium,0.013,False,embedding+rule
30233,low,high,,medium,0.002,False,embedding+rule
30234,low,low,,low,0.004,True,embedding+rule
30235,low,low,,low,0.038,True,embedding+rule
30236,low,low,,low,0.009,True,embedding+rule
30237,medium,high,,high,0.158,False,embedding+rule
30238,low,medium,,medium,0.004,False,embedding+rule
30239,medium,medium,,medium,0.19,True,embedding+rule
30240,low,high,,medium,0.004,False,embedding+rule
30241,low,medium,,medium,0.007,False,embedding+rule
30242,medium,high,,high,0.159,False,embedding+rule
30243,low,low,,low,0.007,True,embedding+rule
30244,low,medium,,medium,0.004,False,embedding+rule
30245,low,medium,,medium,0.006,False,embedding+rule
30246,low,low,,low,0.004,True,embedding+rule
30247,low,high,,medium,0.028,False,embedding+rule
30248,medium,medium,,medium,0.17,True,embedding+rule
30249,low,high,,medium,0.155,False,embedding+rule
30250,low,low,,low,0.006,True,embedding+rule
30251,low,high,,medium,0.0,False,embedding+rule
30252,low,low,,low,0.004,True,embedding+rule
30253,low,medium,,medium,0.053,False,embedding+rule
30254,low,low,,low,0.164,True,embedding+rule
30255,low,low,,low,0.141,True,embedding+rule
30256,low,low,,low,0.01,True,embedding+rule
30257,low,low,,low,0.004,True,embedding+rule
30258,low,high,,medium,0.118,False,embedding+rule
30259,low,high,,medium,0.135,False,embedding+rule
30260,low,medium,,medium,0.001,False,embedding+rule
30261,low,medium,,medium,0.004,False,embedding+rule
30262,low,low,,low,0.003,True,embedding+rule
30263,low,high,,medium,0.001,False,embedding+rule
30264,medium,low,,low,0.159,False,embedding+rule
30265,low,high,,medium,0.034,False,embedding+rule
30266,low,medium,,medium,0.14,False,embedding+rule
30267,low,low,,low,0.002,True,embedding+rule
30268,low,low,,low,0.012,True,embedding+rule
30269,low,high,,medium,0.004,False,embedding+rule
30270,low,low,,low,0.021,True,embedding+rule
30271,low,low,,low,0.005,True,embedding+rule
30272,low,high,,medium,0.004,False,embedding+rule
30273,low,high,,medium,0.002,False,embedding+rule
30274,low,medium,,medium,0.007,False,embedding+rule
30275,low,medium,,medium,0.004,False,embedding+rule
30276,low,medium,,medium,0.017,False,embedding+rule
30277,low,low,,low,0.047,True,embedding+rule
30278,low,low,,low,0.007,True,embedding+rule
30279,low,high,,medium,0.149,False,embedding+rule
30280,low,low,,low,0.03,True,embedding+rule
30281,low,medium,,medium,0.009,False,embedding+rule
30282,low,high,,medium,0.142,False,embedding+rule
30283,low,medium,,medium,0.004,False,embedding+rule
30284,low,low,,low,0.003,True,embedding+rule
30285,low,low,,low,0.001,True,embedding+rule
30286,medium,medium,,medium,0.175,True,embedding+rule
30287,medium,high,,high,0.154,False,embedding+rule
30288,low,medium,,medium,0.002,False,embedding+rule
30289,low,low,,low,0.072,True,embedding+rule
