post_id,risk_level,confidence
31816,medium,0.9951
31817,low,0.8927
31818,medium,0.8669
31819,low,0.9976
31820,low,0.988
31821,low,0.9969
31822,medium,0.9614
31823,low,0.9983
31824,medium,0.9914
31825,medium,0.9866
31826,medium,0.9943
31827,medium,0.9403
31828,medium,0.9926
31829,low,0.9944
31830,medium,0.975
31831,medium,0.9919
31832,medium,0.9809
31833,low,0.9809
31834,low,0.998
31835,low,0.9976
31836,low,0.9917
31837,medium,0.9928
31838,medium,0.9961
31839,low,0.9981
31840,medium,0.993
31841,medium,0.9735
31842,medium,0.9898
31843,low,0.7075
31844,medium,0.9813
31845,medium,0.9935
31846,medium,0.9619
31847,low,0.9677
31848,low,0.9978
31849,medium,0.9938
31850,medium,0.8677
31851,medium,0.9919
31852,high,0.4953
31853,low,0.9968
31854,medium,0.8623
31855,medium,0.9934
31856,low,0.9979
31857,medium,0.9872
31858,low,0.9762
31859,medium,0.9703
31860,low,0.9985
31861,medium,0.9946
31862,medium,0.9953
31863,medium,0.9828
31864,medium,0.985
31865,medium,0.9886
31866,medium,0.9671
31867,medium,0.9968
31869,medium,0.9953
31870,medium,0.9031
31871,medium,0.9902
31872,low,0.9717
31873,medium,0.9884
31874,medium,0.9944
31875,medium,0.9928
31876,medium,0.9971
31877,medium,0.9427
31878,high,0.5303
31879,low,0.9221
31880,medium,0.8487
31881,medium,0.9272
31882,low,0.3564
31883,low,0.9958
31884,low,0.9977
31885,medium,0.9948
31886,medium,0.5318
31887,high,0.6073
31888,low,0.9985
31889,medium,0.9963
31890,low,0.9792
31891,low,0.982
31892,medium,0.9962
31893,low,0.9987
31894,low,0.9985
31895,medium,0.9055
31896,low,0.9956
31897,low,0.9816
31898,medium,0.9798
31899,medium,0.9893
31900,medium,0.9675
31901,medium,0.9176
31902,medium,0.9917
31903,medium,0.9635
31904,medium,0.9953
31905,low,0.9865
31906,medium,0.9817
31907,low,0.998
31908,low,0.951
31909,medium,0.9947
31910,low,0.9803
31911,low,0.997
31912,low,0.9956
31913,medium,0.9791
31914,medium,0.9929
31915,medium,0.7131
31916,low,0.9961
31917,medium,0.9843
31918,low,0.9605
31919,low,0.9986
31920,low,0.9974
31921,medium,0.9926
31922,low,0.9985
31923,medium,0.9324
31924,medium,0.9926
31925,low,0.992
31926,high,0.8327
31927,low,0.9968
31928,medium,0.5935
31929,low,0.9824
31930,medium,0.9929
31931,low,0.9823
31932,medium,0.9968
31933,medium,0.9922
31934,low,0.9889
31935,low,0.9016
31936,low,0.992
31937,low,0.9885
31938,medium,0.9911
31939,medium,0.9961
31940,medium,0.986
31941,low,0.9981
31942,low,0.9953
31943,low,0.9719
31944,medium,0.9623
31945,medium,0.9666
31946,low,0.9428
31947,medium,0.9778
31948,medium,0.9542
31949,low,0.9954
31950,low,0.9964
31951,low,0.9984
31952,medium,0.9737
31953,medium,0.9932
31954,medium,0.9839
31955,low,0.521
31956,high,0.8678
31957,medium,0.9949
31958,low,0.9985
31959,medium,0.9759
31960,medium,0.9877
31961,low,0.9986
31962,low,0.9968
31963,low,0.9882
31964,low,0.9967
31965,medium,0.9795
31966,low,0.9774
31967,medium,0.9963
31968,low,0.9934
31969,medium,0.9948
31970,low,0.9925
31971,medium,0.9599
31972,low,0.9901
31973,medium,0.9963
31974,low,0.9987
31975,medium,0.951
31976,low,0.9984
31977,medium,0.9349
31978,medium,0.9637
31979,low,0.989
31980,medium,0.9431
31981,low,0.9982
31982,medium,0.9921
31983,medium,0.9935
31984,medium,0.9904
31985,medium,0.9959
31986,low,0.9985
31987,medium,0.9961
31988,medium,0.9925
31989,low,0.992
31990,medium,0.8974
31991,medium,0.9945
31992,low,0.9908
31993,medium,0.9964
31994,high,0.9134
31995,medium,0.9923
31996,low,0.7625
31997,medium,0.9789
31998,medium,0.9898
31999,low,0.9984
32000,medium,0.9878
32001,medium,0.9953
32002,low,0.9968
32003,medium,0.9796
32004,medium,0.8802
32005,high,0.8049
32006,low,0.9988
32007,medium,0.9932
32008,low,0.9864
32009,medium,0.9805
32010,medium,0.9124
32011,medium,0.9892
32012,low,0.9859
32013,low,0.9979
32014,medium,0.9806
32015,low,0.9338
32016,medium,0.9913
32017,medium,0.6231
32018,medium,0.9641
32019,medium,0.9825
32020,low,0.9986
32021,low,0.9884
32022,low,0.9921
32023,medium,0.9951
32024,low,0.8717
32025,medium,0.9462
32026,medium,0.8665
32027,high,0.8622
32028,low,0.9987
32029,low,0.9962
32030,low,0.9943
32031,medium,0.9953
32032,low,0.9879
32033,low,0.9979
32034,low,0.9626
32035,low,0.99
32036,low,0.9002
32037,medium,0.9747
32038,medium,0.9948
32039,medium,0.9526
32040,medium,0.9807
32041,medium,0.9943
32042,low,0.6959
32043,medium,0.9957
32044,medium,0.9927
32045,medium,0.9961
32046,medium,0.9912
32047,medium,0.9939
32048,low,0.987
32049,medium,0.8839
32050,medium,0.9968
32051,low,0.9973
32052,low,0.9987
32053,medium,0.9755
32054,medium,0.9836
32055,low,0.9561
32056,medium,0.9774
32057,low,0.9948
32058,medium,0.858
32059,medium,0.9916
32060,low,0.9985
32061,low,0.9786
32062,medium,0.7396
32063,medium,0.9797
32064,low,0.9884
32065,medium,0.9939
32066,medium,0.997
32067,medium,0.9222
32068,low,0.9987
32069,low,0.9921
32070,low,0.9986
32071,medium,0.9896
32072,low,0.9751
32073,low,0.9956
32074,medium,0.9927
32075,low,0.8896
32076,medium,0.9752
32077,medium,0.5789
32078,high,0.863
32079,low,0.9956
32080,low,0.9981
32081,low,0.7563
32082,medium,0.9805
32083,low,0.9886
32084,low,0.733
32085,medium,0.9758
32086,low,0.9973
32087,medium,0.9894
32088,low,0.9974
32089,low,0.9921
32090,low,0.9789
32091,medium,0.9946
32092,medium,0.996
32093,low,0.9531
32094,medium,0.9806
32095,medium,0.5979
32096,medium,0.6562
32097,high,0.7016
32098,medium,0.9582
32099,low,0.9984
32100,low,0.9959
32101,medium,0.9959
32102,medium,0.9934
32103,medium,0.9862
32104,medium,0.9932
32105,medium,0.9955
32106,medium,0.9745
32107,low,0.9805
32108,medium,0.7811
32109,medium,0.9934
32110,medium,0.8533
32111,medium,0.9801
32112,low,0.9657
32113,medium,0.9911
32114,medium,0.9757
32115,low,0.9981
32116,medium,0.9953
32117,medium,0.994
32118,low,0.7828
32119,low,0.9917
32120,medium,0.9967
32121,high,0.9258
32122,medium,0.9959
32123,low,0.9985
32124,low,0.914
32125,low,0.9822
32126,medium,0.9815
32127,medium,0.9959
32128,low,0.936
32129,medium,0.8389
32130,low,0.9987
32131,medium,0.9864
32132,medium,0.9891
32133,medium,0.9852
32134,low,0.9962
32135,low,0.8732
32136,low,0.9982
32137,medium,0.8567
32138,low,0.9754
32139,medium,0.9907
32140,medium,0.5942
32141,medium,0.9826
32142,medium,0.9936
32143,medium,0.9888
32144,medium,0.9486
32145,medium,0.9737
32146,low,0.9501
32147,medium,0.7947
32148,medium,0.9578
32149,medium,0.731
32150,medium,0.9817
32151,low,0.9969
32152,medium,0.989
32153,medium,0.9931
32154,medium,0.9938
32155,medium,0.9866
32156,medium,0.8895
32157,medium,0.9934
32158,medium,0.993
32159,medium,0.9825
32160,low,0.9803
32161,low,0.9947
32162,medium,0.9944
32163,medium,0.9909
32164,medium,0.9766
32165,medium,0.9837
32166,medium,0.988
32167,medium,0.9638
32168,low,0.9946
32169,medium,0.9962
32170,low,0.9771
32171,medium,0.6576
32172,medium,0.9965
32173,low,0.9876
32174,medium,0.9936
32175,medium,0.9823
32176,low,0.9974
32177,low,0.9967
32178,medium,0.9185
32179,low,0.9973
32180,low,0.7554
32181,high,0.8459
32182,low,0.894
32183,medium,0.9761
32184,medium,0.9705
32185,low,0.9988
32186,low,0.9945
32187,medium,0.9499
32188,low,0.9078
32189,medium,0.9965
32190,medium,0.7789
32191,low,0.9833
32192,low,0.6186
32193,low,0.9963
32194,medium,0.9832
32195,medium,0.9908
32196,medium,0.9564
32197,medium,0.9852
32198,low,0.9787
32199,medium,0.9929
32200,medium,0.997
32201,medium,0.981
32202,low,0.9954
32203,low,0.7596
32204,medium,0.995
32205,medium,0.9857
32206,medium,0.9871
32207,medium,0.8956
32208,medium,0.9773
32209,medium,0.979
32210,medium,0.9884
32211,medium,0.9663
32212,low,0.9977
32213,medium,0.9843
32214,low,0.9886
32215,high,0.7363
32216,medium,0.9888
32217,medium,0.979
32218,low,0.9987
32219,medium,0.9867
32220,medium,0.9954
32221,medium,0.8174
32222,low,0.9927
32223,medium,0.814
32224,low,0.9969
32225,low,0.9969
32226,low,0.9914
32227,medium,0.654
32228,low,0.9983
32229,low,0.9844
32230,medium,0.9923
32231,low,0.9985
32232,medium,0.9167
32233,medium,0.9866
32234,medium,0.9775
32235,medium,0.6645
32236,medium,0.9838
32237,low,0.9896
32238,medium,0.9244
32239,low,0.7388
32240,low,0.992
32241,low,0.9951
32242,low,0.998
32243,low,0.955
32244,low,0.9987
32245,medium,0.9936
32246,medium,0.8158
32247,low,0.9058
32248,low,0.9301
32249,low,0.9984
32250,medium,0.994
32251,medium,0.8211
32252,low,0.9971
32253,medium,0.9323
32254,low,0.9922
32255,medium,0.9931
32256,medium,0.9758
32257,low,0.9828
32258,low,0.9866
32259,high,0.6799
32260,low,0.9734
32261,medium,0.9921
32262,low,0.9968
32263,medium,0.9746
32264,medium,0.8906
32265,medium,0.9934
32266,low,0.9987
32267,medium,0.9698
32268,low,0.9898
32269,medium,0.8806
32270,low,0.9982
32271,medium,0.9964
32272,medium,0.9964
32273,medium,0.9544
32274,low,0.9798
32275,medium,0.9173
32276,medium,0.9398
32277,medium,0.9942
32278,medium,0.9959
32279,low,0.9719
32280,low,0.9815
32281,medium,0.9731
32282,low,0.9304
32283,low,0.9626
32284,low,0.9893
32285,low,0.9956
32286,medium,0.906
32287,low,0.9919
32288,medium,0.6073
32289,high,0.7595
32290,medium,0.9661
32291,medium,0.9941
32292,medium,0.9407
32293,medium,0.961
32294,low,0.9768
32295,low,0.9839
32296,medium,0.8594
32297,low,0.975
32298,medium,0.9923
32299,medium,0.9859
32300,low,0.9575
32301,medium,0.9955
32302,low,0.9268
32303,low,0.9966
32304,medium,0.9147
32305,low,0.9846
32306,low,0.9982
32307,medium,0.9951
32308,medium,0.9938
32309,low,0.9987
32310,high,0.579
32311,medium,0.9787
32312,low,0.9319
32313,medium,0.9902
32314,medium,0.8964
32315,low,0.987
32316,medium,0.8868
32317,low,0.9668
32318,medium,0.9126
32319,medium,0.9932
32320,medium,0.9935
32321,medium,0.9749
32322,medium,0.982
32323,medium,0.9227
32324,medium,0.9867
32325,low,0.9779
32326,low,0.9958
32327,medium,0.9649
32328,medium,0.9934
32329,medium,0.9926
32330,medium,0.9847
32331,low,0.9735
32332,medium,0.9926
32333,medium,0.921
32334,low,0.9981
32335,low,0.9961
32336,medium,0.9736
32337,low,0.9982
32338,medium,0.5754
32339,medium,0.9938
32340,low,0.9978
32341,medium,0.9854
32342,low,0.9946
32343,low,0.6915
32344,low,0.9981
32345,low,0.9985
32346,low,0.9103
32347,medium,0.9108
32348,high,0.9496
32349,low,0.9966
32350,low,0.991
32351,medium,0.9429
32352,low,0.9977
32353,medium,0.9866
32354,high,0.6925
32355,medium,0.9333
32356,low,0.9973
32357,medium,0.9824
32358,low,0.7543
32359,low,0.9986
32360,medium,0.9886
32361,medium,0.985
32362,medium,0.997
32363,medium,0.8785
32364,high,0.6549
32365,low,0.9959
32366,medium,0.9912
32367,low,0.9969
32368,medium,0.9219
32369,low,0.9583
32370,medium,0.9584
32371,high,0.9024
32372,low,0.9916
32373,low,0.995
32374,medium,0.6107
32375,medium,0.982
32376,low,0.6628
32377,low,0.9921
32378,low,0.9721
32379,medium,0.7378
32380,low,0.9876
32381,low,0.9957
32382,medium,0.9952
32383,low,0.9871
32384,medium,0.9904
32385,low,0.9925
32386,medium,0.877
32387,medium,0.9575
32388,medium,0.9914
32389,medium,0.9881
32390,medium,0.8652
32391,low,0.993
32392,medium,0.9196
32393,low,0.9393
32394,medium,0.9819
32395,medium,0.9312
32396,medium,0.6886
32397,low,0.9913
32398,medium,0.9448
32399,medium,0.9911
32400,medium,0.9919
32401,medium,0.9894
32402,low,0.9984
32403,medium,0.9699
32404,low,0.9885
32405,medium,0.9611
32406,low,0.9927
32407,medium,0.9846
32408,low,0.9961
32409,medium,0.9942
32410,low,0.9987
32411,medium,0.9242
32412,low,0.9454
32413,medium,0.8823
32414,medium,0.9184
32415,medium,0.9439
32416,medium,0.8104
32417,medium,0.9935
32418,low,0.9972
32419,low,0.9984
32420,low,0.9773
32421,medium,0.9793
32422,medium,0.9962
32423,medium,0.7707
32424,medium,0.9857
32425,medium,0.9961
32426,medium,0.9203
32427,medium,0.9883
32428,medium,0.9921
32429,medium,0.9742
32430,medium,0.992
32431,low,0.998
32432,low,0.4076
32433,medium,0.9896
32434,low,0.9977
32435,medium,0.992
32436,low,0.9846
32437,low,0.9972
32438,high,0.9558
32439,low,0.4969
32440,medium,0.9651
32441,medium,0.9659
32442,low,0.9986
32443,medium,0.9951
32444,low,0.9984
32445,medium,0.9964
32446,low,0.9978
32447,medium,0.9939
32448,medium,0.9477
32449,low,0.9901
32450,medium,0.9953
32451,medium,0.9962
32452,medium,0.9963
32453,medium,0.9965
32454,medium,0.9622
32455,medium,0.9937
32456,medium,0.8996
32457,medium,0.9959
32458,medium,0.9849
32459,medium,0.9119
32460,medium,0.9683
32461,low,0.9649
32462,medium,0.9406
32463,low,0.993
32464,medium,0.6464
32465,medium,0.8463
32466,low,0.9975
32467,low,0.9851
32468,medium,0.9811
32469,low,0.9811
32470,medium,0.9671
32471,medium,0.8577
32472,medium,0.6295
32473,medium,0.9121
32474,low,0.9984
32475,medium,0.9886
32476,medium,0.989
32477,low,0.9978
32478,medium,0.974
32479,low,0.9835
32480,medium,0.9962
32481,low,0.9878
32482,medium,0.9038
32483,low,0.9952
32484,low,0.9976
32485,medium,0.9969
32486,medium,0.991
32487,low,0.9985
32488,low,0.9981
32489,medium,0.9927
32490,medium,0.992
32491,low,0.9914
32492,medium,0.9928
32493,low,0.9986
32494,medium,0.9941
32495,medium,0.9566
32496,medium,0.9542
32497,medium,0.9822
32498,medium,0.9683
32499,low,0.9644
32500,low,0.984
32501,high,0.835
32502,medium,0.9869
32503,medium,0.9909
32504,medium,0.9956
32505,medium,0.7261
32506,medium,0.9942
32507,medium,0.7246
32508,low,0.9974
32509,medium,0.8318
32510,medium,0.6996
32511,medium,0.9891
32512,medium,0.9413
32513,low,0.9758
32514,medium,0.7537
32515,low,0.9928
32516,low,0.9973
32517,medium,0.9877
32518,medium,0.9887
32519,medium,0.8665
32520,low,0.9986
32521,medium,0.9922
32522,medium,0.9962
32523,low,0.8234
32524,low,0.8127
32525,medium,0.9961
32526,medium,0.9918
32527,low,0.9971
32528,medium,0.9749
32529,low,0.9975
32530,medium,0.9781
32531,low,0.9835
32532,low,0.9979
32533,medium,0.9735
32534,low,0.9944
32535,low,0.9924
32536,medium,0.984
32537,low,0.9906
32538,low,0.9939
32539,medium,0.9826
32540,medium,0.9278
32541,low,0.8519
32542,low,0.9939
32543,low,0.9987
32544,medium,0.9476
32545,low,0.9988
32546,medium,0.9477
32547,medium,0.9934
32548,low,0.8106
32549,medium,0.9855
32550,low,0.9983
32551,medium,0.9961
32552,medium,0.9933
32553,medium,0.9928
32554,low,0.9986
32555,medium,0.8339
32556,medium,0.9936
32557,low,0.9901
32558,low,0.998
32559,low,0.9984
32560,medium,0.9896
32561,low,0.9979
32562,medium,0.9773
32563,low,0.9474
32564,low,0.9964
32565,low,0.9895
32566,medium,0.9936
32567,medium,0.6354
32568,medium,0.9897
32569,medium,0.9946
32570,medium,0.9186
32571,low,0.9254
32572,low,0.9818
32573,high,0.7131
32574,medium,0.996
32575,low,0.9951
32576,low,0.9731
32577,medium,0.8905
32578,medium,0.9954
32579,medium,0.9964
32580,medium,0.9719
32581,high,0.6521
32582,low,0.9974
32583,low,0.9842
32584,medium,0.9668
32585,low,0.9987
32586,low,0.9977
32587,low,0.9974
32588,low,0.9918
32589,medium,0.9917
32590,low,0.9728
32591,medium,0.9785
32592,medium,0.9946
32593,low,0.9856
32594,medium,0.9887
32595,low,0.7665
32596,medium,0.9943
32597,medium,0.5431
32598,medium,0.9795
32599,medium,0.9855
32600,medium,0.9764
32601,medium,0.5505
32602,low,0.9978
32603,medium,0.9956
32604,medium,0.9959
32605,medium,0.9813
32606,low,0.9986
32607,low,0.9985
32608,low,0.9985
32609,low,0.9972
32610,low,0.9982
32611,medium,0.9972
32612,low,0.9849
32613,low,0.8327
32614,low,0.9941
32615,low,0.9711
32616,medium,0.9906
32617,low,0.9797
32618,medium,0.9851
32619,medium,0.9948
32620,medium,0.9871
32621,low,0.9603
32622,medium,0.9962
32623,low,0.9962
32624,medium,0.9949
32625,low,0.9968
32626,medium,0.9961
32627,medium,0.9965
32628,medium,0.9936
32629,low,0.9926
32630,low,0.9712
32631,medium,0.9913
32632,medium,0.9851
32633,low,0.9941
32634,medium,0.9964
32635,medium,0.995
32636,medium,0.9691
32637,medium,0.9402
32638,medium,0.9848
32639,medium,0.6827
32640,medium,0.9887
32641,medium,0.9965
32642,low,0.9938
32643,medium,0.9851
32644,medium,0.9896
32645,medium,0.9869
32646,medium,0.726
32647,medium,0.9284
32648,medium,0.9796
32649,medium,0.9917
32650,low,0.7037
32651,medium,0.9933
32652,low,0.9943
32653,medium,0.9388
32654,medium,0.9889
32655,medium,0.995
32656,medium,0.9828
32657,low,0.9972
32658,low,0.6587
32659,low,0.992
32660,medium,0.9941
32661,medium,0.6365
32662,medium,0.9947
32663,medium,0.9577
32664,low,0.623
32665,medium,0.9848
32666,medium,0.986
32667,medium,0.9782
32668,medium,0.9375
32669,medium,0.9943
32670,low,0.9934
32671,low,0.996
32672,medium,0.9579
32673,medium,0.9138
32674,low,0.997
32675,medium,0.6337
32676,medium,0.9888
32677,medium,0.996
32678,medium,0.985
32679,low,0.9978
32680,medium,0.961
32681,low,0.9553
32682,medium,0.8356
32683,medium,0.9221
32684,medium,0.9722
32685,medium,0.9871
32686,low,0.9965
32687,low,0.9689
32688,low,0.9237
32689,medium,0.9867
32690,low,0.9982
32691,medium,0.9825
32692,medium,0.9947
32693,medium,0.9775
32694,low,0.9893
32695,medium,0.9933
32696,medium,0.9923
32697,medium,0.9032
32698,medium,0.9935
32699,low,0.9891
32700,medium,0.9887
32701,medium,0.9395
32702,low,0.9986
32703,low,0.9952
32704,medium,0.8697
32705,medium,0.9726
32706,low,0.9924
32707,medium,0.9957
32708,medium,0.9747
32709,low,0.9941
32710,medium,0.9914
32711,medium,0.7798
32712,low,0.9967
32713,low,0.9703
32714,low,0.9939
32715,low,0.998
32716,medium,0.9827
32717,low,0.8779
32718,medium,0.9932
32719,medium,0.9958
32720,medium,0.9959
32721,medium,0.9788
32722,low,0.9777
32723,medium,0.7654
32724,medium,0.8105
32725,medium,0.9957
32726,low,0.9982
32727,medium,0.9323
32728,medium,0.951
32729,low,0.862
32730,low,0.9986
32731,medium,0.9953
32732,medium,0.9745
32733,medium,0.9632
32734,medium,0.7449
32735,low,0.9712
32736,medium,0.9882
32737,medium,0.9949
32738,medium,0.9825
32739,low,0.9937
32740,low,0.7953
32741,medium,0.8273
32742,low,0.9947
32743,low,0.9871
32744,medium,0.9865
32745,medium,0.9965
32746,medium,0.9891
32747,medium,0.9864
32748,low,0.9707
32749,high,0.9568
32750,medium,0.9625
32751,low,0.9982
32752,low,0.9985
32753,high,0.9444
32754,low,0.639
32755,low,0.9988
32756,low,0.9104
32757,medium,0.9874
32758,medium,0.9907
32759,low,0.9731
32760,medium,0.9706
32761,medium,0.9529
32762,medium,0.9851
32763,low,0.9988
32764,low,0.966
32765,low,0.998
32766,low,0.9538
32767,medium,0.9437
32768,low,0.9937
32769,medium,0.9951
32770,medium,0.8965
32771,medium,0.9942
32772,medium,0.925
32773,medium,0.9945
32774,medium,0.9727
32775,low,0.9584
32776,medium,0.9745
32777,medium,0.8642
32778,medium,0.992
32779,low,0.9944
32780,medium,0.9372
32781,medium,0.7084
32782,medium,0.9324
32783,medium,0.9928
32784,low,0.9755
32785,low,0.4969
32786,medium,0.9045
32787,medium,0.9801
32788,medium,0.9687
32789,low,0.9766
32790,medium,0.9899
32791,medium,0.638
32792,medium,0.9666
32793,low,0.9869
32794,low,0.9918
32795,low,0.993
32796,low,0.5252
32797,medium,0.9872
32798,medium,0.9471
32799,medium,0.9902
32800,low,0.9982
32801,medium,0.9962
32802,low,0.9968
32803,medium,0.9659
32804,medium,0.9574
32805,medium,0.9959
32806,low,0.955
32807,medium,0.9722
32808,medium,0.6997
32809,low,0.9976
32810,medium,0.9454
32811,medium,0.9165
32812,medium,0.9827
32813,medium,0.9829
32814,medium,0.9732
32815,medium,0.9945
32816,low,0.9951
32817,medium,0.8407
32818,medium,0.8402
32819,medium,0.9868
32820,medium,0.9713
32821,low,0.913
32822,low,0.9979
32823,low,0.9966
32824,high,0.6671
32825,medium,0.9926
32826,low,0.9943
32827,medium,0.9641
32828,low,0.9973
32829,medium,0.9688
32830,low,0.995
32831,low,0.9281
32832,medium,0.9898
32833,low,0.9983
32834,medium,0.994
32835,medium,0.9944
32836,medium,0.9888
32837,low,0.9981
32838,medium,0.7506
32839,medium,0.9872
32840,medium,0.9957
32841,medium,0.9734
32842,medium,0.9894
32843,low,0.8127
32844,medium,0.9964
32845,medium,0.9957
32846,medium,0.9644
32847,low,0.993
32848,low,0.9902
32849,low,0.9985
32850,medium,0.9773
32851,medium,0.9915
32852,medium,0.7716
32853,low,0.9909
32854,low,0.9977
32855,low,0.9929
32856,low,0.9971
32857,low,0.9985
32858,medium,0.9866
32859,low,0.9954
32860,medium,0.9796
32861,medium,0.8343
32862,medium,0.994
32863,medium,0.9874
32864,medium,0.9903
32865,low,0.9882
32866,low,0.9978
32867,low,0.9986
32868,medium,0.9944
32869,medium,0.9874
32870,medium,0.7679
32871,medium,0.9317
32872,low,0.9939
32873,medium,0.6414
32874,medium,0.9862
32875,medium,0.9747
32876,medium,0.9945
32877,medium,0.9928
32878,medium,0.9965
32879,low,0.9781
32880,medium,0.8717
32881,medium,0.9009
32882,high,0.8175
32883,medium,0.9872
32884,low,0.996
32885,low,0.9915
32886,medium,0.9769
32887,low,0.9982
32888,medium,0.9573
32889,medium,0.9671
32890,low,0.9951
32891,low,0.9946
32892,medium,0.9872
32893,low,0.8338
32894,medium,0.7672
